Buy Threshold,Sell Threshold,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,2023-06-26,2023-06-27,2023-06-28,2023-06-29,2023-06-30,Sum
0.065,-0.075,-0.03,1.56,-0.67,-2.93,-3.57,0.79,-3.42,2.08,-1.28,0.6,-2.77,-0.93,-0.02,-10.59
0.065,-0.08,-0.03,1.72,-0.67,-2.17,-3.57,1.81,-3.14,2.08,-0.88,1.07,-2.76,-1.46,-0.02,-8.02
0.065,-0.085,-0.38,1.72,-0.67,-2.17,-3.57,1.81,-3.14,2.03,-0.88,1.07,-2.53,-1.46,-0.02,-8.19
0.065,-0.09,-0.38,1.72,-0.49,-2.17,-3.14,1.81,-2.64,2.03,-0.88,1.07,-2.53,-1.46,-0.02,-7.08
0.065,-0.095,-0.6,1.72,0.43,-1.84,-3.14,1.82,-2.64,2.03,-0.88,2.62,-2.53,-1.46,0.44,-4.03
0.065,-0.1,-0.6,1.72,-0.13,-1.84,-3.14,1.82,-2.64,1.69,-0.88,2.62,-2.53,-1.46,0.44,-4.93
0.065,-0.105,-0.6,1.72,-0.13,-2.55,-3.14,1.82,-2.64,1.69,-0.88,2.62,-2.53,-0.37,0.44,-4.55
0.065,-0.11,-0.74,1.72,-0.48,-2.55,0.24,1.82,-2.39,1.96,-0.88,2.62,-2.53,0.04,0.44,-0.73
0.065,-0.115,-0.74,1.38,-1.03,-2.55,0.24,1.82,-2.18,1.96,-0.88,2.62,-1.4,0.04,0.44,-0.28
0.065,-0.12,-0.74,1.31,-1.03,-1.54,0.24,1.82,-2.18,2.15,-0.88,2.62,-1.4,0.04,0.44,0.85
0.065,-0.125,-0.74,2.52,-1.03,-1.12,0.24,0.68,-0.98,1.22,-0.88,2.62,-1.4,0.04,-0.08,1.09
0.065,-0.13,-0.74,0.0,-0.19,-0.28,0.24,0.68,-1.24,1.22,-0.88,2.62,0.82,0.04,-0.08,2.21
0.065,-0.135,-0.74,0.0,-0.19,-0.28,0.24,0.68,-1.24,1.22,-0.88,2.62,0.82,0.04,-0.08,2.21
0.065,-0.14,-0.74,0.0,-0.19,-0.28,0.24,0.68,-1.24,1.22,-0.88,1.76,0.82,0.04,-0.08,1.35
0.065,-0.145,-0.74,0.0,-0.19,-0.28,0.24,0.68,-1.24,1.22,-0.88,1.76,0.82,0.04,0.0,1.43
0.065,-0.15,-0.74,0.0,-0.19,-0.28,0.24,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-0.27
0.065,-0.155,-0.74,0.0,-0.19,-0.28,0.24,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-0.27
0.065,-0.16,-0.71,0.0,-0.19,-0.28,0.24,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-0.24
0.065,-0.165,-0.71,0.0,-0.19,0.46,0.24,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,0.5
0.065,-0.17,-0.71,0.0,-0.19,0.46,0.24,0.68,-1.25,-0.48,-0.88,1.3,0.82,0.04,0.0,0.03
0.065,-0.175,-0.71,0.0,-0.19,0.46,0.24,0.68,-1.25,-0.48,-0.88,1.3,0.0,0.04,0.0,-0.79
0.065,-0.18,-0.71,0.0,-0.19,0.46,0.24,0.68,-1.25,-0.48,-0.88,1.3,0.0,0.04,0.0,-0.79
0.065,-0.185,-0.71,0.0,-0.19,0.46,0.24,0.68,-1.25,-0.58,-0.88,1.3,0.0,0.04,0.0,-0.89
0.065,-0.19,-0.71,0.0,0.0,0.46,0.24,0.68,-1.25,-0.58,-0.88,2.07,0.0,0.04,0.0,0.07
0.065,-0.195,-0.71,0.0,0.0,0.46,0.24,0.68,-1.42,-0.58,-0.88,2.07,0.0,0.04,0.0,-0.1
0.065,-0.2,-0.71,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,1.09
0.065,-0.205,-0.71,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,1.09
0.065,-0.21,-0.71,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,1.09
0.065,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,1.8
0.065,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,2.07,0.0,0.04,0.0,1.45
0.065,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,2.07,0.0,0.04,0.0,1.45
0.065,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.065,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.065,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.065,-0.245,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.06,0.0,-0.49,1.95,-4.07,-3.38,-4.6,6.0,-3.95,3.51,-4.73,-2.21,-4.61,-0.21,-0.89,-17.68
0.06,-0.005,-0.46,1.54,-3.46,-3.64,-4.6,6.28,-4.03,3.22,-4.1,-2.21,-4.32,-0.42,-0.93,-17.13
0.06,-0.01,-0.46,0.76,-4.0,-5.36,-4.6,6.66,-3.7,3.19,-4.32,-1.99,-4.32,-0.42,-0.63,-19.19
0.06,-0.015,-0.46,0.5,-4.0,-5.44,-4.6,6.32,-3.51,3.19,-4.32,-0.82,-4.32,-0.42,-0.63,-18.51
0.06,-0.02,-0.46,0.5,-2.02,-5.59,-4.6,6.13,-3.75,3.0,-4.31,-0.82,-4.32,-0.82,-0.63,-17.69
0.06,-0.025,0.52,0.56,-0.78,-5.37,-4.6,6.13,-3.75,2.58,-4.31,-0.18,-4.32,-0.82,-0.7,-15.04
0.06,-0.03,0.65,0.12,-0.78,-5.16,-4.6,6.13,-3.75,3.24,-4.31,-1.33,-4.32,-1.0,-0.59,-15.7
0.06,-0.035,0.65,0.12,-0.73,-5.45,-3.88,5.57,-3.75,3.31,-4.07,-1.0,-4.32,-1.0,-0.59,-15.14
0.06,-0.04,0.65,0.12,-0.66,-5.18,-3.73,5.57,-3.75,3.31,-4.07,-1.02,-4.33,-0.79,-0.6,-14.48
0.06,-0.045,0.65,0.97,-0.66,-4.98,-3.48,4.77,-2.98,3.39,-4.07,-1.02,-4.33,-0.79,-0.62,-13.15
0.06,-0.05,0.58,0.97,-0.66,-4.64,-3.46,5.32,-3.66,3.39,-3.32,0.43,-3.52,-0.79,-0.62,-9.98
0.06,-0.055,1.11,0.97,-0.66,-2.92,-2.14,5.32,-4.12,3.39,-1.68,0.43,-3.52,-0.77,-0.54,-5.13
0.06,-0.06,0.28,0.97,-0.66,-2.92,-2.14,5.32,-4.12,2.22,-1.68,0.43,-3.52,-1.76,-0.54,-8.12
0.06,-0.065,-1.0,0.97,-1.06,-2.92,-2.83,4.32,-4.12,2.41,-1.85,0.6,-2.74,-1.76,0.42,-9.56
0.06,-0.07,-1.0,0.97,-0.67,-2.93,-2.83,2.12,-2.54,2.41,-1.28,0.6,-1.42,-0.93,0.42,-7.08
0.06,-0.075,-1.0,1.04,-0.67,-2.93,-2.83,0.79,-2.54,2.52,-1.28,0.6,-1.42,-0.93,-0.02,-8.67
0.06,-0.08,-1.0,1.2,-0.67,-2.17,-3.2,1.81,-2.26,2.52,-0.88,1.07,-1.41,-1.46,-0.02,-6.47
0.06,-0.085,-1.35,1.2,-0.67,-2.17,-3.2,1.81,-2.26,2.47,-0.88,1.07,-1.18,-1.46,-0.02,-6.64
0.06,-0.09,-1.35,1.2,-0.49,-2.17,-3.13,1.81,-2.1,2.47,-0.88,1.07,-1.18,-1.46,-0.02,-6.23
0.06,-0.095,-1.57,1.2,0.43,-1.84,-3.13,1.82,-2.1,2.47,-0.88,2.62,-1.18,-1.46,0.44,-3.18
0.06,-0.1,-1.65,1.2,-0.13,-1.84,-3.13,1.82,-2.1,2.13,-0.88,2.62,-1.18,-1.46,0.44,-4.16
0.06,-0.105,-1.65,1.2,-0.13,-2.55,-3.13,1.82,-2.1,2.13,-0.88,2.62,-1.18,-0.37,0.44,-3.78
0.06,-0.11,-1.79,1.2,-0.48,-2.55,0.25,1.82,-1.85,2.4,-0.88,2.62,-1.18,0.04,0.44,0.04
0.06,-0.115,-1.79,1.38,-1.03,-2.55,0.25,1.82,-1.64,2.4,-0.88,2.62,-0.05,0.04,0.44,1.01
0.06,-0.12,-1.79,1.31,-1.03,-1.54,0.25,1.82,-1.64,1.66,-0.88,2.62,-0.05,0.04,0.44,1.21
0.06,-0.125,-1.79,2.52,-1.03,-1.12,0.25,0.68,-0.87,0.73,-0.88,2.62,-0.05,0.04,-0.08,1.02
0.06,-0.13,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,0.73,-0.88,2.62,0.82,0.04,-0.08,0.68
0.06,-0.135,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,0.73,-0.88,2.62,0.82,0.04,-0.08,0.68
0.06,-0.14,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,0.73,-0.88,1.76,0.82,0.04,-0.08,-0.18
0.06,-0.145,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,0.73,-0.88,1.76,0.82,0.04,0.0,-0.1
0.06,-0.15,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-1.31
0.06,-0.155,-1.46,0.0,-0.19,-0.28,0.25,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-0.98
0.06,-0.16,-1.4,0.0,-0.19,-0.28,0.25,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-0.92
0.06,-0.165,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-0.18
0.06,-0.17,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.25,-0.48,-0.88,1.3,0.82,0.04,0.0,-0.65
0.06,-0.175,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.25,-0.48,-0.88,1.3,0.0,0.04,0.0,-1.47
0.06,-0.18,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.25,-0.48,-0.88,1.3,0.0,0.04,0.0,-1.47
0.06,-0.185,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.25,-0.58,-0.88,1.3,0.0,0.04,0.0,-1.57
0.06,-0.19,-1.4,0.0,0.0,0.46,0.25,0.68,-1.25,-0.58,-0.88,2.07,0.0,0.04,0.0,-0.61
0.06,-0.195,-1.4,0.0,0.0,0.46,0.25,0.68,-1.42,-0.58,-0.88,2.07,0.0,0.04,0.0,-0.78
0.06,-0.2,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,0.4
0.06,-0.205,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,0.4
0.06,-0.21,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,0.4
0.06,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,1.8
0.06,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,2.07,0.0,0.04,0.0,1.45
0.06,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,2.07,0.0,0.04,0.0,1.45
0.06,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.06,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.06,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.06,-0.245,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.055,0.0,-0.54,1.95,-4.07,-3.17,-4.6,6.29,-3.95,3.59,-4.73,-2.97,-4.61,-0.21,-0.89,-17.91
0.055,-0.005,-0.51,1.54,-3.46,-3.43,-4.6,6.57,-4.03,3.3,-4.1,-2.97,-4.32,-0.42,-0.93,-17.36
0.055,-0.01,-0.51,0.76,-4.0,-5.15,-4.6,6.95,-3.7,3.27,-4.32,-2.75,-4.32,-0.42,-0.63,-19.42
0.055,-0.015,-0.51,0.5,-4.0,-5.23,-4.6,6.61,-3.51,3.27,-4.32,-1.58,-4.32,-0.42,-0.63,-18.74
0.055,-0.02,-0.51,0.5,-2.02,-5.38,-4.6,6.13,-3.75,3.08,-4.31,-1.58,-4.32,-0.82,-0.63,-18.21
0.055,-0.025,0.52,0.56,-0.78,-5.16,-4.6,6.13,-3.75,2.73,-4.31,-0.94,-4.32,-0.82,-0.7,-15.44
0.055,-0.03,0.65,0.12,-0.78,-4.95,-4.6,6.13,-3.75,3.39,-4.31,-1.86,-4.32,-1.0,-0.59,-15.87
0.055,-0.035,0.65,0.12,-0.73,-5.24,-3.88,5.57,-3.75,4.16,-4.07,-1.53,-4.32,-1.0,-0.59,-14.61
0.055,-0.04,0.65,0.12,-0.66,-4.97,-3.73,5.57,-3.75,4.16,-4.07,-1.02,-4.33,-0.79,-0.6,-13.42
0.055,-0.045,0.65,0.97,-0.66,-4.98,-3.48,4.77,-2.98,4.24,-4.07,-0.46,-4.33,-0.79,-0.62,-11.74
0.055,-0.05,0.58,0.97,-0.66,-4.64,-3.46,5.32,-3.66,4.24,-3.32,0.43,-3.52,-0.79,-0.62,-9.13
0.055,-0.055,1.11,0.97,-0.66,-2.92,-2.14,5.32,-4.12,4.24,-1.68,0.43,-3.52,-0.77,-0.54,-4.28
0.055,-0.06,0.28,0.97,-0.66,-2.92,-2.14,5.32,-4.12,3.07,-1.68,0.43,-3.52,-1.76,-0.54,-7.27
0.055,-0.065,-1.0,0.97,-1.06,-2.92,-2.83,4.32,-4.12,3.26,-1.85,0.6,-2.74,-1.76,0.42,-8.71
0.055,-0.07,-1.0,0.97,-0.67,-2.93,-2.83,2.12,-2.54,3.26,-1.28,0.6,-1.42,-0.93,0.42,-6.23
0.055,-0.075,-1.0,1.04,-0.67,-2.93,-2.83,0.79,-2.54,3.37,-1.28,0.6,-1.42,-0.93,-0.02,-7.82
0.055,-0.08,-1.0,1.2,-0.67,-2.17,-3.2,1.81,-2.26,3.37,-0.88,1.07,-1.41,-1.46,-0.02,-5.62
0.055,-0.085,-1.35,1.2,-0.67,-2.17,-3.2,1.81,-2.26,2.47,-0.88,1.07,-1.18,-1.46,-0.02,-6.64
0.055,-0.09,-1.35,1.2,-0.49,-2.17,-3.13,1.81,-2.1,2.47,-0.88,1.07,-1.18,-1.46,-0.02,-6.23
0.055,-0.095,-1.57,1.2,0.43,-1.84,-3.13,1.82,-2.1,2.47,-0.88,2.62,-1.18,-1.46,0.44,-3.18
0.055,-0.1,-1.65,1.2,-0.13,-1.84,-3.13,1.82,-2.1,2.13,-0.88,2.62,-1.18,-1.46,0.44,-4.16
0.055,-0.105,-1.65,1.2,-0.13,-2.55,-3.13,1.82,-2.1,2.13,-0.88,2.62,-1.18,-0.37,0.44,-3.78
0.055,-0.11,-1.79,1.2,-0.48,-2.55,0.25,1.82,-1.85,2.4,-0.88,2.62,-1.18,0.04,0.44,0.04
0.055,-0.115,-1.79,1.38,-1.03,-2.55,0.25,1.82,-1.64,2.4,-0.88,2.62,-0.05,0.04,0.44,1.01
0.055,-0.12,-1.79,1.31,-1.03,-1.54,0.25,1.82,-1.64,1.66,-0.88,2.62,-0.05,0.04,0.44,1.21
0.055,-0.125,-1.79,2.52,-1.03,-1.12,0.25,0.68,-0.87,0.73,-0.88,2.62,-0.05,0.04,-0.08,1.02
0.055,-0.13,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,0.73,-0.88,2.62,0.82,0.04,-0.08,0.68
0.055,-0.135,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,0.73,-0.88,2.62,0.82,0.04,-0.08,0.68
0.055,-0.14,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,0.73,-0.88,1.76,0.82,0.04,-0.08,-0.18
0.055,-0.145,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,0.73,-0.88,1.76,0.82,0.04,0.0,-0.1
0.055,-0.15,-1.79,0.0,-0.19,-0.28,0.25,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-1.31
0.055,-0.155,-1.46,0.0,-0.19,-0.28,0.25,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-0.98
0.055,-0.16,-1.4,0.0,-0.19,-0.28,0.25,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-0.92
0.055,-0.165,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.24,-0.48,-0.88,1.76,0.82,0.04,0.0,-0.18
0.055,-0.17,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.25,-0.48,-0.88,1.3,0.82,0.04,0.0,-0.65
0.055,-0.175,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.25,-0.48,-0.88,1.3,0.0,0.04,0.0,-1.47
0.055,-0.18,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.25,-0.48,-0.88,1.3,0.0,0.04,0.0,-1.47
0.055,-0.185,-1.4,0.0,-0.19,0.46,0.25,0.68,-1.25,-0.58,-0.88,1.3,0.0,0.04,0.0,-1.57
0.055,-0.19,-1.4,0.0,0.0,0.46,0.25,0.68,-1.25,-0.58,-0.88,2.07,0.0,0.04,0.0,-0.61
0.055,-0.195,-1.4,0.0,0.0,0.46,0.25,0.68,-1.42,-0.58,-0.88,2.07,0.0,0.04,0.0,-0.78
0.055,-0.2,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,0.4
0.055,-0.205,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,0.4
0.055,-0.21,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,0.4
0.055,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,2.07,0.0,0.04,0.0,1.8
0.055,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,2.07,0.0,0.04,0.0,1.45
0.055,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,2.07,0.0,0.04,0.0,1.45
0.055,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.055,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.055,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.055,-0.245,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.16,0.0,0.04,0.0,0.54
0.05,0.0,-0.54,1.95,-4.29,-4.17,-3.53,6.02,-3.83,3.27,-4.73,-3.37,-4.81,-0.35,-0.89,-19.27
0.05,-0.005,-0.51,1.54,-3.68,-4.43,-3.53,6.3,-3.91,2.98,-4.1,-3.37,-4.52,-0.68,-0.93,-18.84
0.05,-0.01,-0.51,0.76,-4.22,-6.15,-3.53,6.6,-3.58,3.21,-4.32,-2.72,-4.48,-0.68,-0.63,-20.25
0.05,-0.015,-0.51,0.5,-4.22,-6.23,-3.53,6.26,-3.39,3.21,-4.32,-1.55,-4.48,-0.68,-0.63,-19.57
0.05,-0.02,-0.51,0.5,-2.27,-6.38,-3.33,6.13,-3.63,2.97,-4.31,-1.55,-4.48,-1.62,-0.63,-19.11
0.05,-0.025,0.52,0.56,-1.03,-6.16,-2.83,6.13,-3.63,3.02,-4.31,-0.91,-4.48,-1.62,-0.7,-15.44
0.05,-0.03,0.65,0.12,-1.03,-5.95,-2.83,6.13,-3.63,3.68,-4.31,-1.83,-4.48,-1.8,-0.59,-15.87
0.05,-0.035,0.65,0.12,-0.98,-6.18,-2.11,5.57,-3.63,4.45,-4.07,-1.5,-4.79,-1.47,-0.59,-14.53
0.05,-0.04,0.65,0.12,-0.66,-5.92,-1.96,5.57,-3.63,4.45,-4.07,-0.43,-4.8,-1.26,-0.6,-12.54
0.05,-0.045,0.65,0.97,-0.66,-5.93,-1.71,4.77,-2.46,4.53,-4.07,-0.43,-4.8,-1.26,-0.62,-11.02
0.05,-0.05,0.58,0.97,-0.66,-5.59,-1.69,5.32,-3.14,4.53,-3.32,0.46,-4.78,-1.26,-0.62,-9.2
0.05,-0.055,1.11,0.97,-0.66,-2.18,-0.37,5.32,-3.6,4.53,-1.68,0.46,-4.78,-1.24,-0.54,-2.66
0.05,-0.06,0.28,0.97,-0.66,-2.18,-0.37,5.32,-3.6,3.36,-1.68,0.46,-4.78,-1.76,-0.54,-5.18
0.05,-0.065,-1.0,0.97,-1.06,-2.18,-0.91,4.32,-3.6,3.55,-1.85,0.63,-4.0,-1.76,0.42,-6.47
0.05,-0.07,-1.0,0.97,-0.67,-2.19,-0.91,2.12,-2.02,3.31,-1.28,0.63,-1.42,-0.93,0.42,-2.97
0.05,-0.075,-1.0,1.04,-0.67,-2.19,-0.86,0.79,-2.02,3.42,-1.28,0.63,-1.42,-0.93,-0.02,-4.51
0.05,-0.08,-1.0,1.2,-0.67,-1.43,-1.23,1.81,-1.74,2.92,-0.88,1.1,-1.41,-1.46,-0.02,-2.81
0.05,-0.085,-1.35,1.2,-0.67,-1.43,-1.23,1.81,-1.74,2.02,-0.88,1.1,-1.18,-1.46,-0.02,-3.83
0.05,-0.09,-1.35,1.2,-0.49,-1.43,-0.33,1.81,-1.58,2.02,-0.88,1.1,-1.18,-1.46,-0.02,-2.59
0.05,-0.095,-1.57,1.2,0.43,-1.1,-0.33,1.82,-1.58,2.02,-0.88,2.26,-1.18,-1.46,0.44,0.07
0.05,-0.1,-1.65,1.2,-0.13,-1.1,-0.33,1.82,-1.58,1.92,-0.88,2.26,-1.18,-1.46,0.44,-0.67
0.05,-0.105,-1.65,1.2,-0.13,-1.81,-0.33,1.82,-1.58,1.92,-0.88,0.9,-1.18,-0.37,0.44,-1.65
0.05,-0.11,-1.79,1.2,-0.48,-1.81,0.25,1.82,-0.82,2.19,-0.88,0.9,-1.18,0.04,0.44,-0.12
0.05,-0.115,-1.79,1.38,-1.03,-1.81,0.25,1.82,-0.61,2.19,-0.88,0.9,-0.05,0.04,0.44,0.85
0.05,-0.12,-1.79,1.31,-1.03,-0.8,0.25,1.82,-0.61,1.66,-0.88,1.64,-0.05,0.04,0.44,2.0
0.05,-0.125,-1.79,2.52,-1.03,-1.12,0.25,0.68,0.16,0.73,-0.88,1.64,-0.05,0.04,-0.08,1.07
0.05,-0.13,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-0.88,1.64,0.82,0.04,-0.08,0.73
0.05,-0.135,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-0.88,1.64,0.82,0.04,-0.08,0.73
0.05,-0.14,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-0.88,0.78,0.82,0.04,-0.08,-0.13
0.05,-0.145,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,0.73,-0.88,0.78,0.82,0.04,0.0,-0.05
0.05,-0.15,-1.79,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-0.88,0.78,0.82,0.04,0.0,-1.26
0.05,-0.155,-1.46,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-0.88,0.78,0.82,0.04,0.0,-0.93
0.05,-0.16,-1.4,0.0,-0.19,-0.28,0.25,0.68,-0.21,-0.48,-0.88,0.78,0.82,0.04,0.0,-0.87
0.05,-0.165,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.21,-0.48,-0.88,0.78,0.82,0.04,0.0,-0.13
0.05,-0.17,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-0.88,0.32,0.82,0.04,0.0,-0.6
0.05,-0.175,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-0.88,0.32,0.0,0.04,0.0,-1.42
0.05,-0.18,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.48,-0.88,0.32,0.0,0.04,0.0,-1.42
0.05,-0.185,-1.4,0.0,-0.19,0.46,0.25,0.68,-0.22,-0.58,-0.88,0.32,0.0,0.04,0.0,-1.52
0.05,-0.19,-1.4,0.0,0.0,0.46,0.25,0.68,-0.22,-0.58,-0.88,1.09,0.0,0.04,0.0,-0.56
0.05,-0.195,-1.4,0.0,0.0,0.46,0.25,0.68,-1.42,-0.58,-0.88,1.09,0.0,0.04,0.0,-1.76
0.05,-0.2,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,1.09,0.0,0.04,0.0,-0.58
0.05,-0.205,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,1.09,0.0,0.04,0.0,-0.58
0.05,-0.21,-1.4,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,1.09,0.0,0.04,0.0,-0.58
0.05,-0.215,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-0.88,1.09,0.0,0.04,0.0,0.82
0.05,-0.22,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.09,0.0,0.04,0.0,0.47
0.05,-0.225,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,1.09,0.0,0.04,0.0,0.47
0.05,-0.23,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,0.18,0.0,0.04,0.0,-0.44
0.05,-0.235,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,0.18,0.0,0.04,0.0,-0.44
0.05,-0.24,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,0.18,0.0,0.04,0.0,-0.44
0.05,-0.245,0.0,0.0,0.0,0.46,0.0,0.69,0.0,-0.58,-1.23,0.18,0.0,0.04,0.0,-0.44
0.045,0.0,-0.55,1.95,-3.72,-4.12,-3.41,6.02,-2.88,3.5,-5.09,-3.72,-4.81,-0.35,-0.89,-18.07
0.045,-0.005,-0.52,1.54,-3.11,-4.38,-3.41,6.3,-2.96,3.21,-4.46,-3.72,-4.52,-0.68,-0.93,-17.64
0.045,-0.01,-0.52,0.76,-3.65,-6.2,-3.41,6.6,-2.63,3.44,-3.93,-3.07,-4.48,-0.68,-0.63,-18.4
0.045,-0.015,-0.52,0.5,-3.65,-6.28,-3.41,6.26,-2.44,3.44,-3.93,-1.9,-4.48,-0.68,-0.63,-17.72
0.045,-0.02,-0.52,0.5,-1.7,-6.43,-3.21,6.13,-2.68,3.2,-3.92,-1.9,-4.48,-1.62,-0.63,-17.26
0.045,-0.025,0.51,0.56,-0.46,-6.21,-2.71,6.13,-2.68,3.25,-3.92,-1.26,-4.48,-1.62,-0.7,-13.59
0.045,-0.03,0.64,0.12,-0.46,-6.0,-2.71,6.13,-2.68,3.91,-3.92,-2.18,-4.48,-1.8,-0.59,-14.02
0.045,-0.035,0.64,0.12,-0.41,-6.23,-1.99,5.57,-2.68,4.68,-3.68,-1.29,-4.79,-1.47,-0.59,-12.12
